EventID,Locality,Station,StartLatitude,StartLongitude,EndLatitude,EndLongitude,MinimumDepthInMeters,MaximumDepthInMeters,Temperature,Salinity,Oxygen,ObservationDate,ObservationTime,SampleID,ImageFilePath,ScientificName,AphiaID,IndividualCount,Density,Size,Condition,WeightInKg,AssociatedTaxa,Habitat,Substrate
D20220625-T013259,SE Gulf of Alaska,,55.86529,-134.83658,55.86768,-134.8365,152.411,175.343,6.695266522,,,6/24/2018,16:46:09,,,Stylasteridae,22805,2,0.004794028625,,Live,,Sebastes; Hydrolagus colliei; Teleostei; Sebastes proriger; Sebastes helvomaculatus; Pleuronectidae,,Mixed Coarse-sand
D20220625-T030926,SE Gulf of Alaska,,55.90476,-134.68181,55.90638,-134.67714,133.756,156.992,7.097170973,,,6/24/2018,18:09:32,,,Demospongiae,164811,1,0.002037672672,,Live,,Pleuronectidae; Ophiodon elongatus; Hydrolagus colliei,,Cobble-mixed coarse
D20220625-T030926,SE Gulf of Alaska,,55.90476,-134.68181,55.90638,-134.67714,133.756,156.992,7.097170973,,,6/24/2018,18:09:32,,,Hexactinellida,22612,35,0.0713185435,,Live,,Pleuronectidae; Ophiodon elongatus; Hydrolagus colliei,,Cobble-mixed coarse
D20220625-T030926,SE Gulf of Alaska,,55.90476,-134.68181,55.90638,-134.67714,133.756,156.992,7.097170973,,,6/24/2018,18:09:32,,,Porifera,558,2,0.004075345343,,Live,,Pleuronectidae; Ophiodon elongatus; Hydrolagus colliei,,Cobble-mixed coarse
D20220625-T140501,SE Gulf of Alaska,,55.95026,-135.47845,55.94981,-135.48277,559.499,578.733,4.285053846,,,6/24/2018,5:05:10,,,Antipatharia,22549,1,0.001783520908,,Live,,Sebastolobus altivelis; Embassichthys bathybius; Pleuronectidae; Sebastolobus; Teleostei,,Mud-mud
D20220625-T140501,SE Gulf of Alaska,,55.95026,-135.47845,55.94981,-135.48277,559.499,578.733,4.285053846,,,6/24/2018,5:05:10,,,Balticina,146534,1,0.001783520908,,Live,,Sebastolobus altivelis; Embassichthys bathybius; Pleuronectidae; Sebastolobus; Teleostei,,Mud-mud
D20220625-T152021,SE Gulf of Alaska,,55.99152,-135.49045,55.99248,-135.49538,452.925,478.092,4.647686131,,,6/24/2018,6:34:32,,,Balticina willemoesi,1393616,6,0.0102950868,,Live,,Teleostei; Sebastes borealis; Embassichthys bathybius; Sebastolobus,,Mud-boulder
D20220625-T152021,SE Gulf of Alaska,,55.99152,-135.49045,55.99248,-135.49538,452.925,478.092,4.647686131,,,6/24/2018,6:34:32,,,Hexactinellida,22612,1,0.001715847801,,Live,,Teleostei; Sebastes borealis; Embassichthys bathybius; Sebastolobus,,Mud-boulder
D20220625-T152021,SE Gulf of Alaska,,55.99152,-135.49045,55.99248,-135.49538,452.925,478.092,4.647686131,,,6/24/2018,6:34:32,,,Pennatulacea,1367,8,0.01372678241,,Live,,Teleostei; Sebastes borealis; Embassichthys bathybius; Sebastolobus,,Mud-boulder
D20220625-T152021,SE Gulf of Alaska,,55.99152,-135.49045,55.99248,-135.49538,452.925,478.092,4.647686131,,,6/24/2018,6:34:32,,,Stylasteridae,22805,2,0.003431695602,,Live,,Teleostei; Sebastes borealis; Embassichthys bathybius; Sebastolobus,,Mud-boulder
D20220625-T162232,SE Gulf of Alaska,,55.99538,-135.401,55.99703,-135.40485,314.479,337.714,5.166986042,,,6/25/2018,7:37:18,,,Balticina,146534,3,0.006128545857,,Live,,Sebastes borealis; Sebastes alutus; Teleostei; Sebastolobus; Pleuronectidae; Agonidae; Sebastes,,Mud-mud
D20220625-T173351,SE Gulf of Alaska,,56.06323,-135.29925,56.06522,-135.30199,326.262,350.38,4.748592031,,,6/25/2018,8:33:58,,,Balticina,146534,1,0.002031720913,,Live,,Sebastes alutus; Atheresthes; Sebastes helvomaculatus; Sebastolobus,,Boulder-cobble
D20220625-T173351,SE Gulf of Alaska,,56.06323,-135.29925,56.06522,-135.30199,326.262,350.38,4.748592031,,,6/25/2018,8:33:58,,,Hexactinellida,22612,2,0.004063441825,,Live,,Sebastes alutus; Atheresthes; Sebastes helvomaculatus; Sebastolobus,,Boulder-cobble
D20220625-T173351,SE Gulf of Alaska,,56.06323,-135.29925,56.06522,-135.30199,326.262,350.38,4.748592031,,,6/25/2018,8:33:58,,,Stylasteridae,22805,103,0.209267254,,Live,,Sebastes alutus; Atheresthes; Sebastes helvomaculatus; Sebastolobus,,Boulder-cobble
D20220625-T185413,SE Gulf of Alaska,,56.03878,-135.09526,56.03357,-135.08031,-0.192,403.805,4.714796238,,,6/25/2018,10:10:01,,,Pennatulacea,1367,2,0.001015800181,,Live,,Glyptocephalus zachirus,,Mud-mud
D20220625-T220051,SE Gulf of Alaska,,56.1847,-135.35761,56.18345,-135.35988,-0.192,226.091,5.771028596,,,6/25/2018,13:08:50,,,Balticina,146534,29,0.08220318326,,Live,,Sebastolobus; Agonidae; Sebastes alutus; Pleuronectidae; Gadus; Sebastes zacentrus; Sebastes babcocki; Sebastes; Gadus chalcogrammus; Teleostei,,Cobble-mixed coarse
D20220625-T220051,SE Gulf of Alaska,,56.1847,-135.35761,56.18345,-135.35988,-0.192,226.091,5.771028596,,,6/25/2018,13:08:50,,,Balticina willemoesi,1393616,1,0.002834592526,,Live,,Sebastolobus; Agonidae; Sebastes alutus; Pleuronectidae; Gadus; Sebastes zacentrus; Sebastes babcocki; Sebastes; Gadus chalcogrammus; Teleostei,,Cobble-mixed coarse
D20220625-T220051,SE Gulf of Alaska,,56.1847,-135.35761,56.18345,-135.35988,-0.192,226.091,5.771028596,,,6/25/2018,13:08:50,,,Demospongiae,164811,1,0.002834592526,,Live,,Sebastolobus; Agonidae; Sebastes alutus; Pleuronectidae; Gadus; Sebastes zacentrus; Sebastes babcocki; Sebastes; Gadus chalcogrammus; Teleostei,,Cobble-mixed coarse
D20220625-T220051,SE Gulf of Alaska,,56.1847,-135.35761,56.18345,-135.35988,-0.192,226.091,5.771028596,,,6/25/2018,13:08:50,,,Hexactinellida,22612,11,0.03118051779,,Live,,Sebastolobus; Agonidae; Sebastes alutus; Pleuronectidae; Gadus; Sebastes zacentrus; Sebastes babcocki; Sebastes; Gadus chalcogrammus; Teleostei,,Cobble-mixed coarse
D20220625-T220051,SE Gulf of Alaska,,56.1847,-135.35761,56.18345,-135.35988,-0.192,226.091,5.771028596,,,6/25/2018,13:08:50,,,Pennatulacea,1367,2,0.005669185052,,Live,,Sebastolobus; Agonidae; Sebastes alutus; Pleuronectidae; Gadus; Sebastes zacentrus; Sebastes babcocki; Sebastes; Gadus chalcogrammus; Teleostei,,Cobble-mixed coarse
D20220625-T220051,SE Gulf of Alaska,,56.1847,-135.35761,56.18345,-135.35988,-0.192,226.091,5.771028596,,,6/25/2018,13:08:50,,,Stylasteridae,22805,36,0.1020453309,,Live,,Sebastolobus; Agonidae; Sebastes alutus; Pleuronectidae; Gadus; Sebastes zacentrus; Sebastes babcocki; Sebastes; Gadus chalcogrammus; Teleostei,,Cobble-mixed coarse
D20220626-T002744,SE Gulf of Alaska,,56.40999,-135.72978,56.41079,-135.73071,611.13,630.778,4.15119148,,,6/25/2018,15:27:53,,,Antipatharia,22549,6,0.03608774136,,Live,,Embassichthys bathybius; Pleuronectidae; Sebastolobus,,Cobble-boulder
D20220626-T002744,SE Gulf of Alaska,,56.40999,-135.72978,56.41079,-135.73071,611.13,630.778,4.15119148,,,6/25/2018,15:27:53,,,Balticina,146534,4,0.02405849424,,Live,,Embassichthys bathybius; Pleuronectidae; Sebastolobus,,Cobble-boulder
D20220626-T002744,SE Gulf of Alaska,,56.40999,-135.72978,56.41079,-135.73071,611.13,630.778,4.15119148,,,6/25/2018,15:27:53,,,Clavulariidae,125270,1,0.006014623561,,Live,,Embassichthys bathybius; Pleuronectidae; Sebastolobus,,Cobble-boulder
D20220626-T002744,SE Gulf of Alaska,,56.40999,-135.72978,56.41079,-135.73071,611.13,630.778,4.15119148,,,6/25/2018,15:27:53,,,Hexactinellida,22612,2,0.01202924712,,Live,,Embassichthys bathybius; Pleuronectidae; Sebastolobus,,Cobble-boulder
D20220626-T002744,SE Gulf of Alaska,,56.40999,-135.72978,56.41079,-135.73071,611.13,630.778,4.15119148,,,6/25/2018,15:27:53,,,Isidella tentaculum,582522,1,0.006014623561,,Live,,Embassichthys bathybius; Pleuronectidae; Sebastolobus,,Cobble-boulder
D20220626-T002744,SE Gulf of Alaska,,56.40999,-135.72978,56.41079,-135.73071,611.13,630.778,4.15119148,,,6/25/2018,15:27:53,,,Pennatulacea,1367,2,0.01202924712,,Live,,Embassichthys bathybius; Pleuronectidae; Sebastolobus,,Cobble-boulder
D20220626-T002744,SE Gulf of Alaska,,56.40999,-135.72978,56.41079,-135.73071,611.13,630.778,4.15119148,,,6/25/2018,15:27:53,,,Schizopathidae,266964,5,0.0300731178,,Live,,Embassichthys bathybius; Pleuronectidae; Sebastolobus,,Cobble-boulder
D20220626-T002744,SE Gulf of Alaska,,56.40999,-135.72978,56.41079,-135.73071,611.13,630.778,4.15119148,,,6/25/2018,15:27:53,,,Swiftia,125314,2,0.01202924712,,Live,,Embassichthys bathybius; Pleuronectidae; Sebastolobus,,Cobble-boulder
D20220626-T135116,SE Gulf of Alaska,,57.78734,-136.88069,57.78779,-136.88516,420.362,453.422,4.610417036,,,6/25/2018,4:51:23,,,Balticina,146534,2,0.004275315245,,Live,,Agonidae; Lepidopsetta; Sebastolobus; Coryphaenoides; Sebastolobus alascanus; Coryphaenoides acrolepis,,Mud-boulder
D20220626-T135116,SE Gulf of Alaska,,57.78734,-136.88069,57.78779,-136.88516,420.362,453.422,4.610417036,,,6/25/2018,4:51:23,,,Pennatulacea,1367,4,0.008550630491,,Live,,Agonidae; Lepidopsetta; Sebastolobus; Coryphaenoides; Sebastolobus alascanus; Coryphaenoides acrolepis,,Mud-boulder
D20220626-T151145,SE Gulf of Alaska,,57.77171,-137.09999,57.77232,-137.10548,468.958,502.542,4.602108228,,,6/25/2018,6:11:52,,,Antipatharia,22549,3,0.005321771326,,Live,,Sebastes borealis; Sebastolobus; Anoplopoma fimbria; Sebastolobus alascanus; Coryphaenoides acrolepis; Pleuronectidae,,Boulder-cobble
D20220626-T151145,SE Gulf of Alaska,,57.77171,-137.09999,57.77232,-137.10548,468.958,502.542,4.602108228,,,6/25/2018,6:11:52,,,Balticina,146534,3,0.005321771326,,Live,,Sebastes borealis; Sebastolobus; Anoplopoma fimbria; Sebastolobus alascanus; Coryphaenoides acrolepis; Pleuronectidae,,Boulder-cobble
D20220626-T151145,SE Gulf of Alaska,,57.77171,-137.09999,57.77232,-137.10548,468.958,502.542,4.602108228,,,6/25/2018,6:11:52,,,Pennatulacea,1367,5,0.008869618877,,Live,,Sebastes borealis; Sebastolobus; Anoplopoma fimbria; Sebastolobus alascanus; Coryphaenoides acrolepis; Pleuronectidae,,Boulder-cobble
D20220626-T151145,SE Gulf of Alaska,,57.77171,-137.09999,57.77232,-137.10548,468.958,502.542,4.602108228,,,6/25/2018,6:11:52,,,Stylasteridae,22805,5,0.008869618877,,Live,,Sebastes borealis; Sebastolobus; Anoplopoma fimbria; Sebastolobus alascanus; Coryphaenoides acrolepis; Pleuronectidae,,Boulder-cobble
D20220626-T164305,SE Gulf of Alaska,,57.76638,-136.97342,57.76662,-136.97819,488.716,511.565,4.509663458,,,6/26/2018,7:43:12,,,Balticina,146534,3,0.005404641284,,Live,,Sebastolobus; Pleuronectidae; Sebastolobus alascanus; Embassichthys bathybius,,Cobble-boulder
D20220626-T164305,SE Gulf of Alaska,,57.76638,-136.97342,57.76662,-136.97819,488.716,511.565,4.509663458,,,6/26/2018,7:43:12,,,Clavulariidae,125270,1,0.001801547095,,Live,,Sebastolobus; Pleuronectidae; Sebastolobus alascanus; Embassichthys bathybius,,Cobble-boulder
D20220626-T164305,SE Gulf of Alaska,,57.76638,-136.97342,57.76662,-136.97819,488.716,511.565,4.509663458,,,6/26/2018,7:43:12,,,Pennatulacea,1367,2,0.003603094189,,Live,,Sebastolobus; Pleuronectidae; Sebastolobus alascanus; Embassichthys bathybius,,Cobble-boulder
D20220626-T164305,SE Gulf of Alaska,,57.76638,-136.97342,57.76662,-136.97819,488.716,511.565,4.509663458,,,6/26/2018,7:43:12,,,Stylasteridae,22805,12,0.02161856514,,Live,,Sebastolobus; Pleuronectidae; Sebastolobus alascanus; Embassichthys bathybius,,Cobble-boulder
D20220626-T225224,SE Gulf of Alaska,,58.12658,-137.11821,58.12382,-137.1205,145.484,147.885,6.576384066,,,6/26/2018,14:03:19,,,Balticina,146534,1,0.002631267819,,Live,,Zoarcidae; Teleostei; Cottidae; Pleuronectidae; Sebastes; Sebastes zacentrus,,Mud-mud
D20220627-T010642,SE Gulf of Alaska,,58.37235,-137.29784,58.37265,-137.29819,148.354,172.528,6.899414795,,,6/26/2018,16:06:48,,,Pennatulacea,1367,1,0.02501078013,,Live,,Rajidae; Pleuronectidae; Raja; Sebastolobus; Lycodes; Atheresthes,,Mud-mud
D20220627-T010642,SE Gulf of Alaska,,58.37235,-137.29784,58.37265,-137.29819,148.354,172.528,6.899414795,,,6/26/2018,16:06:48,,,Virgulariidae,128488,145,3.626563119,,Live,,Rajidae; Pleuronectidae; Raja; Sebastolobus; Lycodes; Atheresthes,,Mud-mud
D20220627-T140033,SE Gulf of Alaska,,58.36532,-138.23869,58.36304,-138.24436,104.229,127.133,7.199360612,,,6/26/2018,5:06:16,,,Balticina,146534,2,0.003694558661,,Live,,Lycodes; Agonidae; Cottidae; Teleostei; Pleuronectidae; Atheresthes,,Mixed Coarse-mud
D20220627-T140033,SE Gulf of Alaska,,58.36532,-138.23869,58.36304,-138.24436,104.229,127.133,7.199360612,,,6/26/2018,5:06:16,,,Balticina willemoesi,1393616,1,0.001847279331,,Live,,Lycodes; Agonidae; Cottidae; Teleostei; Pleuronectidae; Atheresthes,,Mixed Coarse-mud
D20220627-T140033,SE Gulf of Alaska,,58.36532,-138.23869,58.36304,-138.24436,104.229,127.133,7.199360612,,,6/26/2018,5:06:16,,,Hexactinellida,22612,103,0.1902697711,,Live,,Lycodes; Agonidae; Cottidae; Teleostei; Pleuronectidae; Atheresthes,,Mixed Coarse-mud
D20220627-T180751,SE Gulf of Alaska,,57.99565,-137.93768,57.99338,-137.94076,176.253,180.172,6.596435753,,,6/27/2018,9:15:00,,,Demospongiae,164811,12,0.01776060977,,Live,,Sebastes helvomaculatus; Atheresthes; Sebastes borealis; Sebastes; Lepidopsetta bilineata; Hippoglossoides elassodon,,Mud-mixed coarse
D20220627-T180751,SE Gulf of Alaska,,57.99565,-137.93768,57.99338,-137.94076,176.253,180.172,6.596435753,,,6/27/2018,9:15:00,,,Hexactinellida,22612,1,0.001480050815,,Live,,Sebastes helvomaculatus; Atheresthes; Sebastes borealis; Sebastes; Lepidopsetta bilineata; Hippoglossoides elassodon,,Mud-mixed coarse
D20220627-T192947,SE Gulf of Alaska,,58.00953,-138.19118,58.00994,-138.19666,278.384,327.228,5.518600382,,,6/27/2018,10:45:27,,,Balticina,146534,4,0.006050288683,,Live,,Sebastes babcocki; Sebastes zacentrus; Sebastes; Agonidae; Sebastolobus alascanus; Pleuronectidae; Sebastes variegatus; Glyptocephalus zachirus; Sebastolobus,,Mud-mixed coarse
D20220627-T192947,SE Gulf of Alaska,,58.00953,-138.19118,58.00994,-138.19666,278.384,327.228,5.518600382,,,6/27/2018,10:45:27,,,Heteropolypus ritteri,724715,1,0.001512572171,,Live,,Sebastes babcocki; Sebastes zacentrus; Sebastes; Agonidae; Sebastolobus alascanus; Pleuronectidae; Sebastes variegatus; Glyptocephalus zachirus; Sebastolobus,,Mud-mixed coarse
D20220627-T210425,SE Gulf of Alaska,,58.05524,-138.18751,58.05501,-138.19217,186.022,189.747,6.216401968,,,6/27/2018,12:04:32,,,Hexactinellida,22612,3,0.008406492687,,Live,,Teleostei; Microstomus pacificus; Atheresthes; Glyptocephalus zachirus; Pleuronectidae; Zoarcidae,,Sand-mud
D20220627-T210425,SE Gulf of Alaska,,58.05524,-138.18751,58.05501,-138.19217,186.022,189.747,6.216401968,,,6/27/2018,12:04:32,,,Porifera,558,1,0.002802164229,,Live,,Teleostei; Microstomus pacificus; Atheresthes; Glyptocephalus zachirus; Pleuronectidae; Zoarcidae,,Sand-mud
D20220627-T232954,SE Gulf of Alaska,,58.07854,-138.66501,58.07789,-138.66063,383.578,391.636,5.039700617,,,6/27/2018,14:40:21,,,Balticina,146534,11,0.02179341079,,Live,,Sebastes babcocki; Sebastes melanostictus; Sebastes; Sebastes variegatus; Sebastes variabilis; Sebastolobus,,Mud-mixed coarse
D20220627-T232954,SE Gulf of Alaska,,58.07854,-138.66501,58.07789,-138.66063,383.578,391.636,5.039700617,,,6/27/2018,14:40:21,,,Hexactinellida,22612,5,0.009906095813,,Live,,Sebastes babcocki; Sebastes melanostictus; Sebastes; Sebastes variegatus; Sebastes variabilis; Sebastolobus,,Mud-mixed coarse
D20220627-T232954,SE Gulf of Alaska,,58.07854,-138.66501,58.07789,-138.66063,383.578,391.636,5.039700617,,,6/27/2018,14:40:21,,,Pennatulacea,1367,1,0.001981219163,,Live,,Sebastes babcocki; Sebastes melanostictus; Sebastes; Sebastes variegatus; Sebastes variabilis; Sebastolobus,,Mud-mixed coarse
D20220627-T232954,SE Gulf of Alaska,,58.07854,-138.66501,58.07789,-138.66063,383.578,391.636,5.039700617,,,6/27/2018,14:40:21,,,Stylasteridae,22805,3,0.005943657488,,Live,,Sebastes babcocki; Sebastes melanostictus; Sebastes; Sebastes variegatus; Sebastes variabilis; Sebastolobus,,Mud-mixed coarse
D20220628-T015005,SE Gulf of Alaska,,58.18727,-138.97913,58.18673,-138.98059,544.156,596.366,4.169461991,,,6/27/2018,16:50:12,,,Antipatharia,22549,6,0.03953843657,,Live,,Sebastes; Antimora microlepis; Agonidae; Sebastolobus alascanus; Embassichthys bathybius; Sebastolobus; Teleostei,,Mud-mud
D20220628-T015005,SE Gulf of Alaska,,58.18727,-138.97913,58.18673,-138.98059,544.156,596.366,4.169461991,,,6/27/2018,16:50:12,,,Asbestopluma,131893,1,0.006589739429,,Live,,Sebastes; Antimora microlepis; Agonidae; Sebastolobus alascanus; Embassichthys bathybius; Sebastolobus; Teleostei,,Mud-mud
D20220628-T015005,SE Gulf of Alaska,,58.18727,-138.97913,58.18673,-138.98059,544.156,596.366,4.169461991,,,6/27/2018,16:50:12,,,Hexactinellida,22612,1,0.006589739429,,Live,,Sebastes; Antimora microlepis; Agonidae; Sebastolobus alascanus; Embassichthys bathybius; Sebastolobus; Teleostei,,Mud-mud
D20220628-T153857,Eastern Gulf of Alaska,,58.79658,-140.89966,58.79395,-140.90001,225.566,232.024,5.894136508,,,6/27/2018,6:39:06,,,Alcyoniidae,125269,1,0.002246746065,,Live,,Sebastes; Sebastolobus,,Mixed Course-mixed coarse
D20220628-T153857,Eastern Gulf of Alaska,,58.79658,-140.89966,58.79395,-140.90001,225.566,232.024,5.894136508,,,6/27/2018,6:39:06,,,Balticina,146534,2,0.004493492129,,Live,,Sebastes; Sebastolobus,,Mixed Course-mixed coarse
D20220628-T153857,Eastern Gulf of Alaska,,58.79658,-140.89966,58.79395,-140.90001,225.566,232.024,5.894136508,,,6/27/2018,6:39:06,,,Hexactinellida,22612,2,0.004493492129,,Live,,Sebastes; Sebastolobus,,Mixed Course-mixed coarse
D20220628-T153857,Eastern Gulf of Alaska,,58.79658,-140.89966,58.79395,-140.90001,225.566,232.024,5.894136508,,,6/27/2018,6:39:06,,,Porifera,558,4,0.008986984259,,Live,,Sebastes; Sebastolobus,,Mixed Course-mixed coarse
D20220628-T174530,Eastern Gulf of Alaska,,58.95696,-140.942,58.95402,-140.94634,187.319,191.21,5.740139264,,,6/28/2018,8:45:35,,,Demospongiae,164811,172,0.2238047912,,Live,,Cottidae; Raja; Sebastes; Sebastes helvomaculatus; Rajidae; Zoarcidae; Microstomus pacificus; Sebastes zacentrus; Teleostei,,Mud-cobble
D20220628-T174530,Eastern Gulf of Alaska,,58.95696,-140.942,58.95402,-140.94634,187.319,191.21,5.740139264,,,6/28/2018,8:45:35,,,Hexactinellida,22612,1,0.001301190647,,Live,,Cottidae; Raja; Sebastes; Sebastes helvomaculatus; Rajidae; Zoarcidae; Microstomus pacificus; Sebastes zacentrus; Teleostei,,Mud-cobble
D20220628-T174530,Eastern Gulf of Alaska,,58.95696,-140.942,58.95402,-140.94634,187.319,191.21,5.740139264,,,6/28/2018,8:45:35,,,Porifera,558,1,0.001301190647,,Live,,Cottidae; Raja; Sebastes; Sebastes helvomaculatus; Rajidae; Zoarcidae; Microstomus pacificus; Sebastes zacentrus; Teleostei,,Mud-cobble
D20220628-T174530,Eastern Gulf of Alaska,,58.95696,-140.942,58.95402,-140.94634,187.319,191.21,5.740139264,,,6/28/2018,8:45:35,,,Primnoidae,125278,1,0.001301190647,,Live,,Cottidae; Raja; Sebastes; Sebastes helvomaculatus; Rajidae; Zoarcidae; Microstomus pacificus; Sebastes zacentrus; Teleostei,,Mud-cobble
D20220628-T174530,Eastern Gulf of Alaska,,58.95696,-140.942,58.95402,-140.94634,187.319,191.21,5.740139264,,,6/28/2018,8:45:35,,,Stylasteridae,22805,17,0.02212024099,,Live,,Cottidae; Raja; Sebastes; Sebastes helvomaculatus; Rajidae; Zoarcidae; Microstomus pacificus; Sebastes zacentrus; Teleostei,,Mud-cobble
D20220628-T215144,Eastern Gulf of Alaska,,59.19533,-140.68688,59.19124,-140.6872,144.767,153.956,6.145443785,,,6/28/2018,13:00:51,,,Demospongiae,164811,48,0.06920056513,,Live,,Bathymasteridae; Atheresthes; Zoarcidae; Glyptocephalus zachirus; Teleostei; Sebastes,,Mud-sand
D20220628-T215144,Eastern Gulf of Alaska,,59.19533,-140.68688,59.19124,-140.6872,144.767,153.956,6.145443785,,,6/28/2018,13:00:51,,,Hexactinellida,22612,6,0.008650070641,,Live,,Bathymasteridae; Atheresthes; Zoarcidae; Glyptocephalus zachirus; Teleostei; Sebastes,,Mud-sand
D20220628-T215144,Eastern Gulf of Alaska,,59.19533,-140.68688,59.19124,-140.6872,144.767,153.956,6.145443785,,,6/28/2018,13:00:51,,,Porifera,558,3,0.004325035321,,Live,,Bathymasteridae; Atheresthes; Zoarcidae; Glyptocephalus zachirus; Teleostei; Sebastes,,Mud-sand
D20220628-T230728,Eastern Gulf of Alaska,,59.17657,-140.40867,59.17362,-140.41208,173,173,NA,,,6/28/2018,14:07:35,,,Demospongiae,164811,1,0.001546323565,,Live,,Sebastes; Pleuronectidae; Atheresthes; Teleostei; Sebastes alutus,,Mud-mixed coarse
D20220628-T230728,Eastern Gulf of Alaska,,59.17657,-140.40867,59.17362,-140.41208,173,173,NA,,,6/28/2018,14:07:35,,,Hexactinellida,22612,6,0.009277941391,,Live,,Sebastes; Pleuronectidae; Atheresthes; Teleostei; Sebastes alutus,,Mud-mixed coarse
D20220628-T230728,Eastern Gulf of Alaska,,59.17657,-140.40867,59.17362,-140.41208,173,173,NA,,,6/28/2018,14:07:35,,,Porifera,558,1,0.001546323565,,Live,,Sebastes; Pleuronectidae; Atheresthes; Teleostei; Sebastes alutus,,Mud-mixed coarse
D20220629-T003318,Eastern Gulf of Alaska,,59.12428,-140.17779,59.1202,-140.17512,120.4,124.208,6.129724721,,,6/28/2018,15:44:37,,,Hexactinellida,22612,22,0.03465911662,,Live,,Sebastes; Hippoglossus stenolepis; Sebastes alutus; Teleostei; Agonidae,,Cobble-mixed coarse
D20220629-T020948,SE Gulf of Alaska,,59.16431,-139.87573,59.16059,-139.87307,111.79,114.577,6.318817117,,,6/28/2018,17:15:38,,,Balticina,146534,4,0.005547552455,,Live,,Teleostei,,Sand-mixed coarse
D20220629-T020948,SE Gulf of Alaska,,59.16431,-139.87573,59.16059,-139.87307,111.79,114.577,6.318817117,,,6/28/2018,17:15:38,,,Hexactinellida,22612,76,0.1054034966,,Live,,Teleostei,,Sand-mixed coarse
D20220629-T020948,SE Gulf of Alaska,,59.16431,-139.87573,59.16059,-139.87307,111.79,114.577,6.318817117,,,6/28/2018,17:15:38,,,Pennatulacea,1367,6,0.008321328682,,Live,,Teleostei,,Sand-mixed coarse
D20220629-T140357,Eastern Gulf of Alaska,,59.23332,-141.76369,59.23229,-141.77101,209.037,214.445,6.384515128,,,6/28/2018,5:13:45,,,Demospongiae,164811,2,0.00216249123,,Live,,Raja rhina; Pleuronectidae; Sebastes alutus; Beringraja binoculata; Sebastes; Anoplopoma fimbria,,Mixed Coarse-sand
D20220629-T140357,Eastern Gulf of Alaska,,59.23332,-141.76369,59.23229,-141.77101,209.037,214.445,6.384515128,,,6/28/2018,5:13:45,,,Hexactinellida,22612,1,0.001081245615,,Live,,Raja rhina; Pleuronectidae; Sebastes alutus; Beringraja binoculata; Sebastes; Anoplopoma fimbria,,Mixed Coarse-sand
D20220629-T140357,Eastern Gulf of Alaska,,59.23332,-141.76369,59.23229,-141.77101,209.037,214.445,6.384515128,,,6/28/2018,5:13:45,,,Plexauridae,125277,1,0.001081245615,,Live,,Raja rhina; Pleuronectidae; Sebastes alutus; Beringraja binoculata; Sebastes; Anoplopoma fimbria,,Mixed Coarse-sand
D20220629-T140357,Eastern Gulf of Alaska,,59.23332,-141.76369,59.23229,-141.77101,209.037,214.445,6.384515128,,,6/28/2018,5:13:45,,,Stylasteridae,22805,36,0.03892484213,,Live,,Raja rhina; Pleuronectidae; Sebastes alutus; Beringraja binoculata; Sebastes; Anoplopoma fimbria,,Mixed Coarse-sand
D20220629-T171306,Eastern Gulf of Alaska,,59.28285,-141.17002,59.28005,-141.17235,274.99,279.598,5.088586705,,,6/29/2018,8:23:02,,,Balticina,146534,2,0.003542142322,,Live,,Agonidae; Anoplopoma fimbria; Glyptocephalus zachirus; Lycodes; Sebastolobus; Sebastes,,Mud-sand
D20220630-T002604,SE Gulf of Alaska,,59.35998,-139.73613,59.35674,-139.73873,161.572,165.215,6.424233515,,,6/29/2018,15:26:11,,,Virgulariidae,128488,6,0.01565178345,,Live,,Teleostei; Lycodes,,Mud-mud
D20220630-T012130,SE Gulf of Alaska,,59.35027,-139.64851,59.35038,-139.63943,140.407,144.022,6.57906094,,,6/29/2018,16:21:37,,,Pennatulacea,1367,1,0.001807203015,,Live,,Lycodes; Sebastes alutus; Atheresthes; Pleuronectidae; Sebastes,,Mud-sand
D20220630-T012130,SE Gulf of Alaska,,59.35027,-139.64851,59.35038,-139.63943,140.407,144.022,6.57906094,,,6/29/2018,16:21:37,,,Virgulariidae,128488,1,0.001807203015,,Live,,Lycodes; Sebastes alutus; Atheresthes; Pleuronectidae; Sebastes,,Mud-sand
D20220701-T161450,Eastern Gulf of Alaska,,59.62121,-140.02382,59.62458,-140.02466,144.518,149.237,6.933403248,,,7/1/2018,7:24:51,,,Balticina,146534,20,0.05809200292,,Live,,Lycodes; Microstomus pacificus,,Mud-sand
D20220701-T161450,Eastern Gulf of Alaska,,59.62121,-140.02382,59.62458,-140.02466,144.518,149.237,6.933403248,,,7/1/2018,7:24:51,,,Balticina willemoesi,1393616,3,0.008713800438,,Live,,Lycodes; Microstomus pacificus,,Mud-sand
D20220701-T161450,Eastern Gulf of Alaska,,59.62121,-140.02382,59.62458,-140.02466,144.518,149.237,6.933403248,,,7/1/2018,7:24:51,,,Pennatulacea,1367,1,0.002904600146,,Live,,Lycodes; Microstomus pacificus,,Mud-sand
D20220702-T031206,Eastern Gulf of Alaska,,58.98404,-141.10728,58.986,-141.10556,578.319,598.85,4.519936,,,7/1/2018,18:38:10,,,Schizopathidae,266964,1,0.002255328095,,Live,,Anoplopoma fimbria; Macrouridae; Sebastolobus; Teleostei; Sebastolobus alascanus; Microstomus pacificus; Agonidae; Embassichthys bathybius; Pleuronectidae,,Mud-sand
